,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,1 Death every X ppl,1 Test every X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,GDP_GA,pop_65_above,hosp_beds,Exports_of_goods_services,Agriculture_forestry_fishing_value_added,GDP_per_capital,Gross_capital_formation,Total_debt_service,Risk_of_impoverishing_expenditure_for_surgical_care,Air_transport_registered_carrier_departures_worldwide,High_technology_exports,date,country,Total Cases
2055,5.0,2454.0,1.0,129895.0,7.0,132.0,18.0,46084.0,854.0,769243.0,267584.0,22.0,1171.0,4.0,2.0,0.3,2.17369228814495,14.202630620736404,9.7,31.540216277096896,18.4633799189155,5355.84779459031,34.5425641995274,12.285198727900696,27.96,2558.0,4.22257540352762,2021-06-06,Albania,132481
2056,40.0,1267.0,1.0,126380.0,192.0,3048.0,4.0,98460.0,955.0,1487933.0,1120945.0,10.0,1048.0,1.0,30.0,0.8,4.99644378512059,19.991807780044198,2.4,72.9088248536135,2.4930042404439,23717.799451233706,27.692024160026,17.4167306583241,4.8,22.0,1.077613881077006,2021-06-06,Estonia,130695
2057,3394.0,1525.0,33.0,101885.0,1462.0,18834.0,833.0,6477.0,81.0,1738788.0,92121.0,154.0,12377.0,11.0,180.0,2.0,1.44178454842219,2.11531473828777,61.7,34.636161212052606,2.86071845804113,1305.00221354087,39.2619046826583,31.1778834538454,41.8,1298.0,2.3137853727217204,2021-06-06,Zambia,122244
2058,787.0,1916.0,4.0,103930.0,365.0,6931.0,102.0,17017.0,289.0,1214670.0,183285.0,59.0,3459.0,5.0,119.0,0.6,-2.542185347472608,4.977474584508981,25.860000000000003,38.59442436846349,18.95661403552928,1815.387779880956,17.6593528925917,16.98839757883528,31.439999999999998,14332.2,1.456440925407536,2021-06-06,Kyrgyzstan,112777
2059,133.8,790.0,1.4,92806.0,115.6,1228.0,9.0,2992.0,25.0,1223378.0,38601.0,334.0,40118.0,26.0,4.6,0.041999999999999996,6.50777478757239,3.09732217813116,46.2,35.8426561307871,17.6074862837021,2210.3559225886497,26.3385806292299,7.29087941832169,18.2,15617.0,1.13778737988711,2021-06-06,Ghana,94824
2060,1162.0,1313.0,18.6,78162.0,674.6,853.0,152.0,2956.0,48.0,1718937.0,63251.0,338.0,20698.0,16.0,60.8,0.72,3.72071142252399,2.72364990775371,74.8,20.2146871485153,14.507663541522401,1507.44979812212,22.594231470815892,14.7042191791537,41.8,4724.0,2.3137853727217204,2021-06-06,Cameroon,80328
2061,1016.0,1107.0,34.0,57716.0,1382.0,11289.0,82.0,27123.0,428.0,482360.0,186605.0,37.0,2335.0,5.0,393.0,13.0,-0.606085760066293,3.60805442307769,42.4,35.82148264667121,7.06957453139642,5037.34262919263,14.6333077002704,20.753628035780416,21.5,1806.0,0.23688364113664,2021-06-06,Namibia,70112
2062,1790.0,940.0,14.0,58541.0,1743.0,3766.0,1.0,26386.0,392.0,1244999.0,519395.0,38.0,2550.0,2.0,747.0,6.0,3.02591005447894,4.36589534127101,41.6,33.7905759285941,1.94698290352683,7970.79696800641,33.2571172666349,3.06191263149955,16.0,6361.0,0.385021903024053,2021-06-06,Botswana,63247
2063,74.0,1023.0,11.0,28182.0,128.0,20298.0,10.0,16648.0,344.0,413408.0,139027.0,60.0,2907.0,7.0,25.0,4.0,0.8922916538222271,8.922391673243949,13.9,38.0360807474106,7.019602138518491,5369.4983713849,24.2690954889352,36.7607593344111,10.6,1806.0,3.0647808194813995,2021-06-06,Jamaica,49503
2064,40.0,306.0,1.2,47346.0,24.0,321.0,12.4,1777.0,11.0,654588.0,24242.0,563.0,88241.0,41.0,1.0,0.046,6.728310547810684,3.74435380036428,33.9,15.66982872101966,20.029151166473845,1132.5858140061525,34.443749167714024,17.25071668082418,37.519999999999996,245387.0,3.0597621386328244,2021-06-06,Ivory Coast,47973
2065,88.0,1158.0,2.0,40707.0,40.0,341.0,6.0,2459.0,67.0,543842.0,31683.0,407.0,14823.0,32.0,5.0,0.1,4.40240683638351,3.09847644542059,45.3,24.3102656999259,14.986481139613499,1430.1482590016199,31.9335540377641,24.87050513683592,28.8,5980.0,0.9353411441203828,2021-06-06,Senegal,42206
2066,371.0,1647.0,7.0,37109.0,34.0,2171.0,3.0,2716.0,109.0,607203.0,40292.0,368.0,9150.0,25.0,25.0,0.5,-8.09999999999999,2.9806080625078,54.6,25.723410189809897,18.890207838855723,1156.1548636013902,21.789973243110577,16.993283432943734,34.0,12113.6,4.95468911174707,2021-06-06,Zimbabwe,40927
2067,625.0,380.0,12.0,35030.0,705.0,5372.0,1084.2,2407.0,22.0,1269241.0,74923.0,415.0,44580.0,13.0,37.0,0.7,7.054106932333242,4.717769196232902,26.6,61.091296522810296,20.7118706884342,1643.12138876475,24.2334887288228,6.941531906923139,30.8,14850.0,1.19402149535541,2021-06-06,Cambodia,40782
2068,195.0,851.0,4.0,31105.0,102.0,5333.0,17.0,1102.0,25.0,605993.0,17907.0,908.0,39765.0,56.0,6.0,0.1,-0.624644317706895,2.19934175001363,74.7,39.3438256954007,6.66070380425936,2809.6260883912896,19.785653095065697,27.359897827319397,36.6,13647.0,1.06257050637448,2021-06-06,Angola,37289
2069,75.6,2737.0,9.2,30062.0,93.6,3548.0,9.8,811.0,61.0,232965.0,5197.0,1233.0,16378.0,192.0,1.6800000000000002,0.196,-1.32642451017379,3.62731732647738,58.4,8.479523775720281,21.7655449536899,753.282174142999,14.349922159518002,3.75375799985315,46.1,3116.0,7.255989391583951,2021-06-06,Sudan,36347
2070,75.0,280.0,1.0,30796.0,85.0,782.0,23.0,56710.0,498.0,163434.0,290924.0,18.0,2006.0,3.0,134.0,2.0,5.66775246034304,4.698373444134309,14.9,50.6492920155385,4.63290603790788,3603.775240584621,35.4187615724755,5.911873926381482,12.6,10205.0,2.638052182506704,2021-06-06,Cabo Verde,31858
2071,350.0,699.0,4.0,20454.0,412.0,8803.0,22.0,21339.0,498.0,215149.0,153257.0,47.0,2008.0,7.0,249.0,3.0,-1.24642733552926,11.118208022664199,17.5,19.255781288986697,1.15941163336651,16637.1629387697,14.30919704585354,8.10900991036701,33.36,35175.0,2.638052182506704,2021-06-06,Trinidad and Tobago,29956
2072,422.0,377.0,1.0,26392.0,9.0,2828.0,11.0,2232.0,28.0,1527944.0,115241.0,448.0,35169.0,9.0,32.0,0.08,9.46068248236998,3.02825306190331,34.3,21.808766466325306,23.543656696549,820.1492885585941,23.189981757999806,7.4915096366946194,57.2,19419.0,10.5516007481183,2021-06-06,Rwanda,29597
2073,1185.0,220.0,8.0,26333.0,1169.6,1888.0,32.0,31551.0,244.0,102720.0,113951.0,32.0,4097.0,9.0,1314.6,9.0,1.328247415128134,6.428558724862917,24.580000000000002,49.5632563605756,8.66499380618111,6139.942626305636,40.7045071943589,21.761383398639133,31.6,3012.0,12.5217991222859,2021-06-06,Réunion,28441
2074,220.0,136.0,1.4,9995.0,4.0,16012.0,36.0,85415.0,444.0,271589.0,887343.0,12.0,2251.0,1.0,718.6,4.4,2.414082395576073,7.4501942859848125,45.161179859970446,36.4393081218852,18.479945679947747,14035.596310300922,21.25884546533238,5.149214020877589,31.439999999999998,603902.5166256712,3.3881505141366177,2021-06-06,French Guiana,26143
2075,45.0,1832.0,6.0,21709.0,10.0,1450.0,23.0,1396.0,102.0,103566.0,5784.0,717.0,9774.0,173.0,3.0,0.3,0.864683536234422,5.936875909802273,41.7,24.683300535586977,23.25300401553978,7576.667659365956,19.68434306633742,8.10900991036701,26.560000000000002,110738.8,8.513165843029613,2021-06-06,Syria,24991
2076,32.0,157.0,1.0,24165.0,129.2,510.0,17.0,10911.0,69.0,850090.0,373520.0,92.0,14496.0,3.0,13.8,0.22000000000000003,3.94494620364154,3.5447272573287303,42.5,50.673181937439395,5.55441626649173,7767.016979429541,22.2269993201122,8.10900991036701,7.0,593922.7166256711,2.638052182506704,2021-06-06,Gabon,24832
2077,7.0,173.0,1.4,2964.0,8.8,17039.0,6.0,72290.0,620.0,176919.0,633891.0,14.0,1613.0,2.0,24.4,1.8599999999999999,1.8643638136932033,13.021991526324197,23.341179859970445,45.222529578577564,14.8674953560159,14949.800875801015,19.537602362673177,5.565673267443939,24.139999999999997,240655.51662567118,13.725483863449227,2021-06-06,Mayotte,20176
2078,253.0,436.0,9.0,14850.0,278.0,4075.0,36.0,32722.0,737.0,72978.0,123342.0,31.0,1357.0,8.0,428.0,15.0,1.09846777827852,7.015129727609861,18.0,49.5632563605756,8.66499380618111,7261.165609538241,40.7045071943589,24.721179288128553,30.96,2668.0,12.5217991222859,2021-06-06,Suriname,19361
2079,5.0,142.0,3.8,18787.0,8.0,28.0,1.0,67112.0,503.0,26355.0,93303.0,15.0,1989.0,11.0,18.0,6.8,1.4410329666048975,8.68067615033997,19.621179859970443,44.36265156757512,5.319843452028868,11876.239774880149,30.020509812575984,26.921186874035538,13.918071789593531,756904.8332513432,11.738122105659766,2021-06-06,French Polynesia,18957
2080,16.0,676.0,1.0,17983.0,13.0,125.0,10.0,16032.0,577.0,219991.0,187757.0,62.0,1733.0,5.0,14.0,0.9,2.2439195245284904,4.01478926602388,49.4,45.8951959242599,8.45458513203926,3894.6696302985797,13.471658084168999,2.725256439686,33.36,2270.0,0.274638734677267,2021-06-06,Eswatini,18784
2081,75.0,441.0,3.0,16640.0,63.0,1652.0,22.0,23707.0,558.0,173383.0,219418.0,42.0,1792.0,5.0,95.0,4.0,5.35283078679163,6.711584304888049,29.3,19.255781288986697,17.5952962348857,6609.51043084801,16.72804176665382,7.41420288945271,33.36,1578.0,2.638052182506704,2021-06-06,Guyana,18733
2082,8.0,167.0,2.0,16132.0,144.8,500.0,7.0,1844.0,18.0,129533.0,14220.0,542.0,54545.0,70.0,0.9,0.2,5.8597941969295295,3.50942541848557,44.8,28.725328145761495,39.1132362971578,2829.1670852537604,22.8155730461253,20.1105898361555,19.2,54328.0,1.06257050637448,2021-06-06,Papua New Guinea,16799
2083,75.8,229.0,1.6,2250.0,3.2,14273.0,23.0,41860.0,572.0,212247.0,530366.0,24.0,1748.0,2.0,194.4,2.84,2.7340122379378835,10.964728690053995,44.30117985997044,37.82302736301581,19.148960035341286,11119.841810665024,20.73239198790718,5.149214020877589,26.560000000000002,328239.31662567117,6.655900868753423,2021-06-06,Guadeloupe,16752
2084,5.0,523.0,1.0,10001.0,15.0,3840.0,66.0,690.0,25.0,309496.0,14875.0,1449.0,39784.0,67.0,0.2,0.08,4.7658605206915,2.49512781824385,94.0,24.9819872377409,37.3288610751519,879.122775162059,21.388024489138104,19.9481934683247,53.1,558848.3166256712,1.06257050637448,2021-06-06,Mali,14364
2085,174.0,497.0,19.0,8042.0,4.0,5044.0,40.8,569.0,21.0,1652757.0,69274.0,1756.0,48004.0,14.0,7.0,0.8,-3.6742590605593906,5.457992373999732,16.6,45.040638728289096,15.427873738643303,1926.69969398276,17.6593528925917,19.9481934683247,30.8,594104.1166256712,1.06257050637448,2021-06-06,Taiwan,13583
2086,23.2,90.0,1.6,13218.0,13.8,0.0,5.0,1366.0,9.0,131046.0,37933.8,732.0,108248.0,41.0,2.2,0.316,7.3999996381363085,3.0859612115329,33.8,14.9799392742745,20.867073358800106,890.544402355733,35.3886623401905,19.3046391320654,40.1,4283.0,1.0026182236865522,2021-06-06,Tajikistan,13308
2087,23.2,327.0,1.0,12507.0,18.4,160.0,1.0,32121.0,808.0,144326.0,356773.0,31.0,1237.0,3.0,57.6,2.0,1.76082496025742,4.86738926048986,12.3,51.019247880254795,8.9679707256406,5078.8099444177205,17.766480602606197,9.143420495806133,22.5,141329.0,2.638052182506704,2021-06-06,Belize,12994
2088,4.0,123.0,1.2,12150.0,4.0,35.0,4.0,74713.0,747.0,123981.0,752600.0,13.0,1339.0,1.0,24.0,2.4799999999999995,1.5937377818769818,7.9890249641903015,46.90117985997044,34.78874931566357,21.488604463630093,7946.286026105334,19.74053822904836,8.10900991036701,30.8,330501.31662567117,3.4201107174262573,2021-06-06,Curaçao,12308
2089,177.0,161.0,1.0,11211.0,481.4,926.0,6.0,2178.0,29.0,158304.0,28030.0,459.0,35079.0,36.0,31.0,0.2,-3.6742590605593906,5.457992373999732,16.6,45.040638728289096,15.427873738643303,1926.69969398276,17.6593528925917,19.9481934683247,30.8,693486.3166256712,1.06257050637448,2021-06-06,Congo,12298
2090,46.4,240.0,1.4,11208.0,50.6,794.0,4.0,30848.0,605.0,102786.0,259007.0,32.0,1654.0,4.0,117.2,3.8,3.2085895939830587,7.506239315022102,53.701179859970445,31.07100990318324,23.045335076927877,7666.191001746262,20.621218837559418,4.667583695614725,41.0,476595.7166256712,3.280857365354975,2021-06-06,Bahamas,12242
2091,82.8,98.0,1.2,98.0,3.2,11982.0,5.0,32476.0,261.0,191164.0,509791.0,31.0,3826.0,2.0,220.6,1.4599999999999997,1.8110180417043842,12.595995122764299,44.30117985997044,51.70704516846322,19.148960035341286,28069.344871714293,20.02449168244004,5.149214020877589,26.560000000000002,490115.5166256712,6.655900868753423,2021-06-06,Martinique,12178
2092,3.2,210.0,1.0,11603.0,2.0,69.0,1.0,1573.0,28.0,16710131.0,2211703.0,636.0,35978.0,0.0,0.42000000000000004,0.1,-1.7951860331307004,4.894798735016171,21.6,45.040638728289096,17.011715720557298,1657.9817959030158,17.6593528925917,17.65654159457574,37.980000000000004,593981.5166256712,2.301254283416374,2021-06-06,Hong Kong,11882
2093,10.0,107.0,1.0,10964.0,3.0,28.0,14.0,103534.0,998.0,172026.0,1604705.0,10.0,1002.0,1.0,93.0,1.8799999999999997,1.5815543725909962,14.058355437665801,26.46117985997044,60.20916785747708,10.762687239380764,13878.018383635983,20.710728008410182,8.10900991036701,19.82,597593.1166256712,4.35366898012989,2021-06-06,Aruba,11099
2094,34.2,326.0,2.8,6445.0,3.6,4179.0,3.0,5073.0,151.0,103411.0,47908.0,197.0,6621.0,21.0,15.98,1.3,-0.3814319815225671,4.925825825260629,86.4,45.48801547223911,4.7312011112533,1113.37214033581,29.2631024853173,4.580011642818,38.5,435696.7166256712,2.638052182506704,2021-06-06,Lesotho,10950
2095,5.0,115.0,1.4,10514.0,28.0,135.0,7.0,951.0,10.0,174045.0,15376.0,1052.0,98430.0,65.0,0.4,0.13599999999999998,7.106288131492829,3.3768051365955096,96.2,19.98352119762734,20.433560451163622,1048.3240428529004,37.0361868028568,18.257702969649063,38.059999999999995,4539.6,10.097205588415935,2021-06-06,South Sudan,10764
2096,18.0,120.0,1.8,8442.0,29.0,118.0,1.0,5999.0,83.0,149330.0,103208.0,167.0,12057.0,10.0,12.0,0.6799999999999999,-5.97893690507988,2.4245088076130603,81.8,52.8069254101439,2.43041755808522,8419.933336125301,7.71067060495688,8.10900991036701,33.36,8114.0,2.638052182506704,2021-06-06,Equatorial Guinea,8680
2097,26.0,19.0,1.4,7300.0,116.0,1185.0,2.0,6335.0,14.0,92122.0,68622.0,158.0,70656.0,15.0,19.0,0.54,18.723524803760107,4.286535113937701,44.2,28.152073449314198,14.185364381003499,1560.50861482306,25.6217463791641,0.547126724480068,51.9,556973.9166256712,4.004950240758377,2021-06-06,Timor-Leste,8504
2098,29.6,103.0,1.0,7979.0,13.8,58.0,5.0,655.0,8.0,604310.0,48632.0,1527.0,120643.0,21.0,2.2,0.08,6.86568733550151,3.264884925207721,90.3,29.630527193547806,26.8758016258337,1219.51547853535,25.629800579060397,17.67455672458924,47.0,286973.2,1.2499865792250302,2021-06-06,Benin,8140
2099,154.0,188.0,1.0,4225.0,11.4,3283.0,2.0,1149.0,28.0,122137.0,23591.0,871.0,35639.0,42.4,22.8,0.1,-3.67425906055939,5.457992373999732,16.6,45.040638728289096,15.427873738643301,1926.69969398276,17.6593528925917,19.9481934683247,30.8,414543.8,1.06257050637448,2021-06-06,Nicaragua,7696
2100,2.0,1351.0,3.6,3840.0,59.0,1678.0,23.0,226.0,44.0,89924.0,2953.0,4433.0,22541.0,339.0,0.07,0.266,0.943457041274818,8.921047271891604,42.32117985997045,27.953613318015222,12.034603573187095,8082.275958485026,22.568733342395824,3.1888158117544076,50.90086296769456,594104.1166256712,4.004950240758377,2021-06-06,Yemen,6869
2101,22.0,181.0,2.2,5827.0,8.2,16.0,3.0,2428.0,73.0,81795.0,32963.0,412.0,13709.0,30.0,8.6,1.0,2.721271544769862,7.1424468901656315,41.6,28.4153880736982,22.4128809826049,6346.958445638911,27.41974581015496,30.736333739802273,27.26,474095.5166256712,6.9964007451357615,2021-06-06,Gambia,6024
2102,86.0,19.0,2.0,4654.0,116.0,521.0,2.0,1445.0,5.0,23693.0,6593.0,692.0,189128.0,152.0,24.0,0.6,5.80238819601201,6.504427404281097,40.5,37.216823078055214,20.1507795384825,3322.495493449802,15.106519952277901,6.993342512694513,27.439999999999998,1111.0,3.80574229484397,2021-06-06,Eritrea,5194
2103,7.2,80.0,2.4,5030.0,14.2,78.0,1.0,28129.0,434.0,51181.0,277505.0,36.0,2305.0,4.0,39.2,13.0,2.787136979294118,7.473115723243599,58.42117985997044,33.98288602044022,23.608374479031795,7661.660218627131,25.47941977444042,7.101958091682472,37.760000000000005,474869.11662567116,3.813981136459314,2021-06-06,Saint Lucia,5188
2104,2.0,94.0,1.0,4206.0,2.4,17.0,7.0,128173.0,2791.0,268246.0,7964312.0,8.0,358.0,0.0,59.0,0.1,2.002936719286234,7.5300405353798965,46.90117985997044,27.703397399733298,20.76337199477116,8003.495301789345,20.718364606963082,8.10900991036701,26.619999999999997,311877.11662567116,3.420110717426258,2021-06-06,Gibraltar,4317
2105,12.0,86.0,1.0,3994.0,38.0,44.0,12.0,23512.0,490.0,563229.0,3211112.0,43.0,2040.0,0.0,68.0,0.1,2.7258114949637635,17.6014025391997,56.161179859970446,28.342534955837976,25.017344760516078,7834.9741120035305,22.11258707977014,8.10900991036701,30.8,472645.5166256712,3.4201107174262573,2021-06-06,Channel Islands,4124
2106,1.0,47.0,1.0,3980.0,9.0,12.0,6.0,14038.0,163.0,178324.0,619798.0,71.0,6122.0,2.0,3.0,0.1,-0.0961355529131964,16.2309903318526,12.7,42.0081205605682,17.234631697885174,18148.4978451054,15.691415818775196,8.10900991036701,26.619999999999997,510754.9166256712,13.6919133752861,2021-06-06,Barbados,4039
2107,3.0,146.0,2.0,3745.0,3.4,14.0,1.4,4401.0,165.0,76903.4,81555.6,227.0,6077.0,19.4,3.4,3.1,1.98610950487452,3.05540342654598,62.9,12.8095669291611,33.071575223073204,1370.14012347374,25.727728421308683,5.149214020877589,34.0,4258.2,3.03192260153976,2021-06-06,Comoros,3905
2108,9.0,69.0,1.0,3553.0,2.0,197.0,4.0,1898.0,34.0,71011.0,35286.0,527.0,29165.0,28.0,4.0,0.18,4.499999991513159,2.86326045513561,78.5,20.287949662122106,30.3965794546532,749.453747028806,20.3174058091286,18.18940019359668,63.8,558242.5166256712,2.8290212868057654,2021-06-06,Guinea-Bissau,3819
2109,67.0,95.0,3.8,2105.0,30.8,596.0,2.0,541.0,18.0,113868.0,22020.0,1850.0,54434.0,45.0,13.0,0.72,-2.27824512534819,3.28569397416521,84.6,28.725328145761495,39.1132362971578,621.892953622715,22.8155730461253,6.9742370616938,18.6,428838.05980000005,2.8290212868057654,2021-06-06,Liberia,2796
2110,7.0,32.0,1.0,2458.0,12.0,71.0,2.0,59088.0,738.0,28642.0,660837.0,17.0,1354.0,2.0,162.0,13.839999999999998,2.2995131037215395,10.605360530138453,44.92117985997044,32.50733090147993,16.582966413863435,22709.074848664004,21.785471772298486,14.150145137545696,24.119999999999997,330501.31662567117,7.585423262977811,2021-06-06,Sint Maarten,2561
2111,5.0,18.0,1.0,2389.0,3.0,16.0,2.0,61781.0,459.0,94789.0,2416915.0,16.0,2179.0,0.0,15.4,0.1,2.7258114949637635,7.508507174699551,56.161179859970446,28.342534955837976,25.017344760516075,7834.9741120035305,19.7870534810252,5.149214020877589,31.439999999999998,594104.1166256712,3.813981136459314,2021-06-06,Turks and Caicos,2423
2112,6.0,12.0,1.0,1925.0,5.0,241.0,2.0,19573.0,108.0,52596.0,472654.0,51.0,9273.0,2.0,54.0,0.1,0.8708630061994522,8.010558324870647,37.64117985997044,34.1496117595589,17.234631697885174,8114.807215891148,22.751372932585383,8.10900991036701,26.619999999999997,560552.9166256712,3.4201107174262573,2021-06-06,St. Vincent Grenadines,2178
2113,32.6,12.0,1.0,1399.0,9.4,722.0,7.0,54279.0,305.0,27588.0,702038.0,18.0,3275.0,1.0,812.0,13.839999999999998,2.2995131037215395,10.605360530138451,44.921179859970444,32.50733090147994,16.582966413863435,22709.074848664004,21.785471772298482,11.19034924805627,24.119999999999997,603660.5166256712,7.585423262977811,2021-06-06,Saint Martin,2133
2114,1.0,3.0,4.2,1924.0,14.0,107.0,3.4,276.0,0.4,278532.0,37759.0,3627.0,2458884.0,26.0,0.1,0.21600000000000003,4.227852430900347,8.398930825961093,29.921179859970444,36.4100205008523,12.341815711105093,9202.52361089317,22.128765851873144,7.677554090412494,28.441725935389123,472826.9166256712,8.25197030476475,2021-06-06,Laos,2034
2115,28.0,1.0,1.2,1530.0,29.0,351.0,39.6,2414.0,1.0,798573.0,1024138.0,414.0,779751.0,1.0,36.0,0.12,5.46452256035737,6.092974372683768,28.5,34.0075966646594,15.8160219288359,3316.16702210577,37.9549229247793,7.51326635700829,8.2,5067.0,2.27903522229646,2021-06-06,Bhutan,1882
2116,28.6,18.0,1.0,1265.0,21.2,418.0,53.0,1335.0,14.0,358675.0,281580.0,749.0,70766.0,4.0,22.4,0.24000000000000005,3.01476291122817,11.99872722633,16.0,38.521252405809705,2.8978090323979,11097.586933230901,19.7983836170132,14.922346804370823,1.9,14937.0,2.14374244829843,2021-06-06,Mauritius,1701
2117,2.0,17.0,2.2,1599.0,4.0,13.0,1.0,61572.0,643.0,8550.0,323166.0,16.0,1556.0,3.0,76.0,17.4,2.9365396362508482,8.560193810432763,46.561179859970444,33.928265080282316,18.836102173637045,10706.540985623604,24.339733846615,8.10900991036701,26.619999999999997,386146.7166256712,3.420110717426258,2021-06-06,Caribbean Netherlands,1629
2118,2.0,29.0,1.0,1566.0,3.2,4.0,1.0,18709.0,339.0,66925.0,783069.0,53.0,2947.0,1.0,23.2,0.1,2.002936719286234,7.5300405353798965,46.90117985997044,27.703397399733298,20.76337199477116,8003.495301789345,22.112587079770144,5.149214020877589,27.26,472826.9166256712,3.813981136459314,2021-06-06,Isle of Man,1599
2119,5.0,1.0,1.0,462.0,4.0,542.0,12.0,101454.0,101.0,26385.0,2663537.0,10.0,9906.0,0.0,5.6,0.1,3.5522947265013705,7.960425733308601,49.04117985997045,31.457205572573958,20.167094465321792,8258.014256088323,21.535544595479358,6.063206586977306,28.360000000000003,657824.5166256712,15.656912899257122,2021-06-06,St. Barth,1005
2120,1.0,1.0,1.0,740.0,1.0,17.0,7.0,15456.0,20.0,295423.0,6024000.0,65.0,49041.0,0.0,20.0,0.1,-1.393284419974112,8.971593903852147,19.121179859970443,47.042040479210094,10.177151104113214,8337.431044094756,20.718364606963082,19.9481934683247,24.7,594104.1166256712,2.23849946032709,2021-06-06,Faeroe Islands,758
2121,5.0,7.0,1.0,438.0,4.0,0.0,3.2,40275.0,634.0,20508.0,1856096.0,25.0,1578.0,1.0,5.6,6.6800000000000015,2.7258114949637635,7.508507174699551,56.161179859970446,28.342534955837976,25.017344760516078,7834.9741120035305,19.7870534810252,5.149214020877589,31.439999999999998,594104.1166256712,3.813981136459314,2021-06-06,Wallis and Futuna,445
2122,28.0,1.0,1.0,70.0,5.0,208.0,1.0,5209.0,19.0,19417.0,362528.0,192.0,53560.0,3.0,523.0,19.0,0.14654746885157827,9.078776403061415,23.841179859970442,41.54292905553534,10.452653391169415,8343.959556591937,23.04389820570802,18.18940019359668,24.50086296769456,594104.1166256712,4.004950240758377,2021-06-06,Saint Kitts and Nevis,279
2123,1.0,3.0,1.8,239.0,2.0,8.0,2.0,566.0,7.0,135221.0,306279.0,1766.0,147165.0,3.0,2.0,0.9,3.3286483098271966,10.492245262419145,24.72117985997044,33.76770071411748,9.010773112813094,10687.431494917862,27.609711253699242,13.480240152294304,22.660862967694563,669755.1166256712,6.879575013531732,2021-06-06,Brunei ,250
2124,184.4,1.0,1.0,209.0,4.0,38.0,2.0,8151.0,33.0,39777.0,1307422.0,123.0,30424.0,1.0,27.2,0.1,0.16705759173602203,11.6380085868022,17.201179859970445,46.118269583166196,7.916696374967222,10530.053027528043,21.93227368641364,19.9481934683247,18.64,605412.5166256712,4.240498407900654,2021-06-06,British Virgin Islands,248
2125,4.4,2.0,1.0,189.0,4.2,2.0,1.0,2647.0,136.8,17856.0,247457.0,378.0,12029.6,4.0,4.8,0.1,3.4593336494116604,5.233020906026399,34.7,38.2531003454855,11.8328778425205,8001.99709513435,25.797131360863638,9.31001252512841,27.984052580193385,561496.3166256712,4.010632543904935,2021-06-06,Dominica,191
2126,19.2,1.0,1.4,160.0,8.6,0.0,2.4,1424.0,9.0,28684.0,253787.0,702.0,113024.0,4.0,4.6,0.13999999999999999,1.9815541219567496,9.677419354838714,16.5,52.1892264559938,4.894536182390191,10815.9113560803,30.13562198474754,15.625582835396992,30.08086296769456,474140.7166256712,6.063207717736825,2021-06-06,Grenada,161
2127,65.0,2.0,1.0,58.0,3.6,70.0,34.0,444.0,28.0,33057.0,114729.0,2251.0,36113.0,9.0,11.6,0.1,1.3563395939484864,9.42670203359859,20.861179859970445,65.33424914272172,7.37013413862734,17504.861325782327,24.31692225747206,18.18940019359668,24.50086296769456,593922.7166256711,4.004950240758377,2021-06-06,New Caledonia,128
2128,5.2,2.0,1.0,109.0,3.4,0.0,1.0,7204.0,164.0,22201.0,1467253.0,139.0,6083.8,1.0,5.8,0.1,2.047885984883512,7.510991692939536,40.281179859970436,27.703397399733298,16.607019348127796,8126.983217428233,23.04389820570802,6.439164889726692,27.26,593804.3166256712,6.613649403927601,2021-06-06,Anguilla,109
2129,5.0,2.0,1.0,63.0,3.2,0.0,2.0,17613.0,164.0,7307.0,2042773.0,57.0,6083.8,0.0,5.6,0.1,2.486196185588032,7.5386551391548196,43.38117985997044,30.00353715388626,17.146353178079217,8015.49692889492,22.641893710059684,5.149214020877589,26.22,594906.7166256711,3.394664844975439,2021-06-06,Falkland Islands,63
2130,1.0,2.0,1.0,51.0,3.6,2.0,2.0,81.0,28.0,4483.0,6815.0,12412.0,35671.0,147.0,2.0,0.1,4.272575042177673,11.221520899511866,22.94117985997044,38.27037836270502,10.17149644255528,10292.966889357445,24.53283774621214,15.671080620595186,18.760862967694557,195472.91662567118,4.004950240758377,2021-06-06,Macao,53
2131,28.6,2.0,1.0,40.0,3.6,9.0,1.4,862.0,28.0,27387.0,481614.0,1161.0,36112.4,2.0,23.0,0.1,0.14654746885157827,9.078776403061415,23.841179859970442,41.54292905553534,10.452653391169415,8343.959556591937,23.04389820570802,18.18940019359668,24.50086296769456,594567.3166256712,4.004950240758377,2021-06-06,Greenland,49
2132,2.4,2.0,1.0,25.0,3.6,1.0,7.0,4508.0,165.0,6128.0,1062598.0,222.0,6069.0,1.0,37.0,0.1,2.002936719286234,7.5300405353798965,46.90117985997044,27.703397399733298,20.76337199477116,8003.495301789345,23.04389820570802,5.149214020877589,27.26,594567.3166256712,3.813981136459314,2021-06-06,Saint Pierre Miquelon,26
2133,2.6,1.0,1.0,19.0,3.6,0.0,1.0,4004.0,200.0,1408.0,281882.0,250.0,4995.0,4.0,2.8,0.1,2.002936719286234,7.5300405353798965,46.90117985997044,27.703397399733298,20.76337199477116,8003.495301789345,25.267220168930482,5.149214020877589,27.26,472826.9166256712,3.813981136459314,2021-06-06,Montserrat,20
